locusId	sysName	desc	comb	setATCH110 LB	setATCH111 LB	setATCH112 LB	setATCH128 M9	setATCH129 M9	setATCH130 M9	setATCH145 PDB	setATCH146 PDB	setATCH147 PDB	setATCH148 Atlantic	setATCH149 Atlantic	setATCH150 Atlantic	setATCH151 Atlantic	setATCH152 Atlantic	setATCH153 Atlantic	setATCH154 Norland	setATCH155 Norland	setATCH156 Norland	setATCH157 Norland	setATCH158 Norland	setATCH159 Norland	setATCH160 Upstate	setATCH161 Upstate	setATCH162 Upstate	setATCH163 Upstate	setATCH164 Upstate	setATCH165 Upstate	setATCH191 LB	setATCH192 LB	setATCH194 PDB	setATCH195 PDB	setATCH196 PDB	setATCH197 M9	setATCH198 M9	setATCH199 M9
DDA3937_RS02015	DDA3937_RS02015	integrase arm-type DNA-binding domain-containing protein	DDA3937_RS02015 integrase arm-type DNA-binding domain-containing protein	-0.130781064901322	-0.0171845737387274	-0.13115537246142	-0.152661968589839	-0.217650819691844	-0.0236953278691432	-0.192676764575566	0.116426090817675	-0.174664604553342	0.0655807045198578	-0.126037650611053	0.0724484457928172	-0.121150946348661	-0.180599556887164	-0.0698887969165034	0.086092036219322	0.0114101151881918	-0.0399413752508626	0.104799836226086	0.255138768326691	0.104622473836139	0.0425911744358289	-0.0715620610689864	0.170493684076526	0.0556599651784122	0.0689823491145283	-0.180326417156123	-0.162067216990867	0.045545582014249	-0.149432355915506	0.0837327901263805	-0.121769372037539	-0.0692324611889539	-0.0125790804362247	-0.182292954328022
DDA3937_RS02020	DDA3937_RS02020	DEAD/DEAH box helicase	DDA3937_RS02020 DEAD/DEAH box helicase	-0.247161087196276	-0.219352086165195	-0.278532671999604	-0.269391577851272	0.0573595460573084	-0.25524870476598	-0.767299718708466	-0.671479911908362	-1.1385326493278	0.0519472992090653	-0.262822139269883	0.0794846834277594	-0.00763801661879882	-0.0794552647398754	0.0620957871218566	-0.170977008881146	0.255187865150215	-0.162132720886753	-0.0194318832992781	0.25519904262773	0.13691899195302	-0.319490729456561	-0.0629915284971305	0.0499918911794639	0.125267460847173	9.90036666637106e-05	-0.216054750282799	-0.261646558665711	-0.0829651767077866	-0.493257353822594	-0.116103959600195	-0.233770507300091	-0.0550688402606534	0.317508844513462	0.211001289542958
DDA3937_RS02025	DDA3937_RS02025	DUF1837 domain-containing protein	DDA3937_RS02025 DUF1837 domain-containing protein	-0.411249095282104	-0.0825233192499674	-0.083265981723855	0.107285122956029	0.333876557529604	0.179254822547727	-0.407241613309255	-1.38224639094649	-0.723038708867508	0.00902506831413508	-0.0435278308201756	0.0266256182604601	-0.0744495905997544	-0.594320005540527	-0.16205866685314	0.000734723761722123	0.135620763262643	1.09748859490786	0.093119824038721	1.21964071447578	-0.404485793748371	0.430927275285666	0.0738131551126138	-0.120344310562812	-0.00144572974696566	-0.111456388334893	-0.393773595781729	-0.551275808825048	0.142018578818764	-1.08024896614643	-1.85961160197068	-0.312019808063761	-0.111601556775949	0.345547924602654	0.191172970563339
DDA3937_RS02030	DDA3937_RS02030	integrase domain-containing protein	DDA3937_RS02030 integrase domain-containing protein	-0.0889235500355889	-0.0810281909668038	0.0640785934231407	-0.257237555749219	-0.0616054750478019	-0.243827671747719	0.0117466596476132	0.476694310601292	0.326381211066317	0.120643576499812	-0.0235242430422979	0.435307230131387	-0.194384795644886	0.142860192485921	0.371102789766317	-0.0428509414749363	-0.0598125265875464	-0.00911210610260427	0.0410760063107918	0.358350101505622	-0.239430050315892	-0.0961442340074521	-0.0547161633998043	-0.174949740926463	-0.0418152946046471	-0.00180200940981567	0.0462135857961821	0.145084244728766	0.0716282918709754	-0.0799825906669773	-0.0468614935957017	-0.0204795432388867	0.196621536895477	0.137008646996649	0.0359746956340428
DDA3937_RS02035	DDA3937_RS02035	AlpA family transcriptional regulator	DDA3937_RS02035 AlpA family transcriptional regulator	-0.0469508279992361	-0.276864816090576	0.413813269397525	0.0476917034559161	-0.743735403349911	-0.702120118891405	0.200634864366643	-0.771156686293099	-0.340274244269317	-0.438993722338455	0.349857802027196	-0.3010813600748	0.382913494300393	0.192012946189187	-0.332912895708255	-0.0524450176971185	-0.0302532610341004	-0.271325469286261	-0.0394727522865206	-0.283338191678538	0.0508320617167781	-0.218535104093167	-0.387409457580423	0.486316625434063	-0.348193435269676	0.0957164773501153	0.189358349426444	0.547344011102746	0.389954499183295	0.21598097394555	0.0252852666129884	0.996313351940405	-0.279399742372893	-0.436200977658152	-0.513804009910903
DDA3937_RS02040	DDA3937_RS02040	ash family protein	DDA3937_RS02040 ash family protein	-0.111907246027634	0.0132243008440447	-0.0975463853299661	-0.154506086844627	-0.11129400933631	0.223732413092766	-0.215202192555086	0.0216070483388753	0.0621995438745495	-0.062555441730086	0.111821161825104	-0.00445370561631564	0.0330096199641519	0.297843796049376	-0.0100000931203377	-0.0736840992063887	-0.347023185591815	0.193672578101963	-0.0465562306520444	0.401357379973657	0.0998560953342573	-0.147867761075487	-0.0676713586041651	0.180072956655355	0.176346754749512	0.196413375219628	-0.0352016882729094	0.0697446210474417	0.161083698575333	-0.191152899827912	-0.04058253908178	0.181573309139107	-0.0854798784613626	-0.289919744783967	-0.119644518714431
DDA3937_RS02045	DDA3937_RS02045	AAA family ATPase	DDA3937_RS02045 AAA family ATPase	-0.013572636873914	-0.105055992688135	0.0878104479041777	-0.0541842604120146	0.0887282464438084	0.0341957760349896	0.530295489511013	-0.0664672047878276	0.238482758026425	0.0274607994751666	-0.00804937310089482	0.319670747068153	0.026694536259035	-0.106448923035537	0.0189792785506213	0.0862962103465366	0.0287867403136639	-0.0259199776061385	0.188687723732878	0.126718464684825	0.145688039257377	-0.0185997819705228	0.0282937255016233	0.0374040845202193	0.0635154264589444	0.0764964962811097	0.211022501635623	0.0748182506314072	0.0287324808907847	0.0877491089448386	0.125438102577563	0.198558716256242	0.0600438144055586	-0.0741809964087148	0.0115149799867713
DDA3937_RS02050	DDA3937_RS02050	helix-turn-helix domain-containing protein	DDA3937_RS02050 helix-turn-helix domain-containing protein	-0.184207857832012	-0.0382068111036583	-0.231517820163604	-0.747796911516857	-0.347846096860938	-0.361792067254737	0.252710095222029	-0.708840247078332	-1.36216001127464	-0.168131848340431	-0.167905435466831	-0.4895451517008	-0.855457086370345	-0.219716446303376	-0.74463970367805	0.239621972276053	-0.682520531480377	-0.546087814510002	0.37299564131423	0.0416609529605774	-0.477554708335951	-0.367847691386177	1.63413688099226	-1.00924734146075	-0.377782519057165	-0.229696171099155	0.528777208518541	0.125498466486819	0.252527186859222	0.530282889357419	-0.445082771830142	-0.0936317394701383	-0.449246520663507	-0.368788237709999	0.0704940142729928
DDA3937_RS02055	DDA3937_RS02055	hypothetical protein	DDA3937_RS02055 hypothetical protein	-0.162037171990425	0.0894483535529959	-0.195463448964732	0.0161078833123782	-0.242031861145449	-0.136410604181809	-0.360260478201333	-0.803439701166124	-0.627363768581755	-0.063681727872589	-0.13241931984462	0.132209792676407	-0.212336254965762	0.00185869320196264	-0.282216405569451	-0.0780554658652275	0.0379663762746225	0.0768781868159838	-0.0267712017442516	0.112886288071897	-0.057835967081924	0.153925707335197	0.207743511681743	-0.094100981616287	-0.164221827610129	0.0854475497529514	0.111347283214778	-0.0710757794315693	-0.069234223855118	-0.591262847686255	0.15429253023152	-0.097816218945924	0.139088638713746	-0.00489880622761363	-0.540766131344546
DDA3937_RS02060	DDA3937_RS02060	GNAT family N-acetyltransferase	DDA3937_RS02060 GNAT family N-acetyltransferase	-0.086722946529899	0.0102351070394301	-0.184368403247075	-0.210046696147225	-0.225337887826563	-0.225725833770104	0.282026878376667	0.18773908925953	0.240863114157497	0.0626943457451368	0.0926237590229084	0.537632262327696	-0.0309957509607943	0.262737665239408	0.311063899097696	-0.010767795795849	0.0476339852439809	-0.272579309293614	0.19194274203945	0.484987273540239	0.18738609534604	0.221635002825845	0.00237985831250476	0.0679765838637394	-0.171653465972716	-0.136958638608216	0.218559630625944	0.151535614182688	-0.0411732192080041	-0.0101325693159839	0.0110126080092032	0.0120746009781962	0.00139944136963122	0.0889103935499178	0.251812572321845
DDA3937_RS02070	DDA3937_RS02070	methyltransferase domain-containing protein	DDA3937_RS02070 methyltransferase domain-containing protein	0.197388606590689	0.0015295645842226	-0.0554226459749705	-0.135118107577349	-0.015171984615433	0.10111813855755	-0.0425887816796398	-0.0215236495523321	0.02633466556034	0.169371162951294	0.192230992065327	0.0344340522279629	0.277695251156031	-0.203624053051354	0.422979484432471	-0.249471248938229	0.068838304102772	0.155995367203658	0.216134420966736	-0.111838553109888	-0.174663674905557	-0.014237563892469	0.148860574491404	0.00786336467720705	0.135940315081676	0.142245936100015	-0.00324057426837121	0.0764886039530037	0.0977465896639682	-0.144757533181313	0.0104303746830809	-0.1595204137644	0.0706385776410643	0.241990146879539	-0.263032211026965
DDA3937_RS02075	DDA3937_RS02075	YjhX family toxin	DDA3937_RS02075 YjhX family toxin	-0.00247740072714242	-0.08585627381937	0.0904227324427505	-0.0367922353829019	-0.0779811898659992	-0.156234990181852	0.444860815992504	0.14801709055032	0.422136375681994	0.145300900824504	0.138456714332168	0.160195544195535	0.123599161233909	-0.217424346693706	0.18011051850383	0.0624979427004331	0.211748752486101	0.286937883536881	0.487296764407636	0.226822147647692	0.0414276973765735	-0.070086468367625	0.0928989365051038	0.284547920827927	0.303408807631346	0.37354057286358	0.0968056704220022	-0.124510502065244	0.0151454597751419	-0.503944951259246	-0.104205935391246	-0.230344636460482	-0.224247133718078	-0.165173811867501	-0.307113906262787
DDA3937_RS02085	DDA3937_RS02085	hypothetical protein	DDA3937_RS02085 hypothetical protein	-0.0175220655166264	0.000829143459862847	0.0160902778263334	0.104832707586756	0.207585551227387	0.107109536651896	0.403402371550704	0.345925815504218	0.0809003541815565	-0.0447906498989523	0.0674536697611636	-0.112259387573403	0.292681035445405	0.208598426910173	0.0768367591537915	0.0217243125527957	0.0162625740875526	0.495228614321583	0.104370300727097	0.279284217986879	0.197630061318009	0.0137280071715171	0.16840098231341	0.0532374348196831	-0.0265792173649984	0.0894572916698713	0.0345488474451228	0.0275028503903776	0.0501535574770884	0.436172828844278	0.257840854979332	0.31111230074264	-0.117640660193064	0.166722276765698	0.258856652327204
DDA3937_RS02090	DDA3937_RS02090	Lrp/AsnC family transcriptional regulator	DDA3937_RS02090 Lrp/AsnC family transcriptional regulator	-0.162897065600833	0.0405173260330635	-0.179278238121183	-0.250360342567523	-0.0272195932773065	-0.200672649568737	-0.318319345334343	-0.60202631674251	-0.382622343386679	-0.187171065686257	0.188405819963618	0.0597993953361731	-0.034208736154639	-0.220414208844256	-0.103230387359539	0.190751964075979	-0.0107690734549009	-0.223339310311166	-0.185147594599895	0.0985372229407919	0.194174258190385	-0.201221104013225	0.0276020745272252	0.0523489794318008	0.190912224925989	-0.153210760834456	-0.1039609717456	-0.00222135376067478	-0.0385159782036435	0.00442436976219329	-0.616511921989853	-0.463790624364864	-0.0272358304808085	-0.111297582445219	-0.0275916551570137
DDA3937_RS02095	DDA3937_RS02095	Dabb family protein	DDA3937_RS02095 Dabb family protein	0.071792812251314	0.0174899074710565	0.0738878575038331	-0.0696103542237005	-0.0608232646539644	-0.0969540269054527	-0.316786004416024	0.224902874534474	-0.218353465316578	0.0367766328213579	-0.109721738330745	0.188271247679005	0.00267159118546645	0.104407377711576	0.0236000718894731	-0.14250896376088	0.0377731864011497	0.114418306514111	-0.0971667830396932	0.510415288771734	0.00752635995387552	0.0701170336819197	-0.0938851184317855	0.151533188988298	0.011529468082889	-0.143470780769115	-0.111132633904546	0.0397895013205101	-0.00436187326189774	-0.291099711846273	-0.127136934165868	-0.116700234096244	-0.0499159431649432	-0.202470251045912	-0.105510799396604
DDA3937_RS02100	DDA3937_RS02100	DUF2000 domain-containing protein	DDA3937_RS02100 DUF2000 domain-containing protein	0.167819612185046	0.0970632816947883	-0.00884287709751375	0.00823693181677121	0.21325152304298	0.138776017155721	-0.268347396152783	-0.165228803133665	0.0433421582668574	-0.167624515728211	0.491920053036706	-0.155822063554613	-0.0127399738095593	-0.215957612224704	0.511440392765741	-0.115764349859336	0.01842096324876	0.0777839665884239	-0.162714547495038	0.259995754505416	-0.367300558131226	-0.132329920122871	-0.0944960826106038	0.641368032204448	-0.192649170826441	0.374480601514804	0.241567414439143	0.0667630283957488	-0.157519489093294	-0.00202864506297895	-0.362975368330992	-0.335345306332357	-0.157188564574848	-0.605144784187678	-0.360044861237778
DDA3937_RS02105	DDA3937_RS02105	bacilysin biosynthesis protein BacA	DDA3937_RS02105 bacilysin biosynthesis protein BacA	0.131221410961773	0.129703139332258	0.0216635399916403	0.0542620224678254	0.00107536303314082	0.543272366996633	0.14840463702602	-0.783095020508212	0.273336353098127	-0.173169661572918	-0.180467912278908	-0.35243473073986	-0.0451816131199876	-0.377892547168172	0.0879252171953826	-0.194161163547009	-0.0533971433452101	0.606835092384833	-0.366437884969993	-0.744612937385633	-0.182104049112559	-0.124668951037882	0.00547885173647944	0.309981632955865	-0.184332597851692	0.662802111791821	0.0690691549823328	0.000497323131127603	0.0413179432422299	-0.780530695623564	0.132238656134409	-0.626784988806458	0.528303706982799	0.284531119383604	0.270061803949131
DDA3937_RS02110	DDA3937_RS02110	LysE family translocator	DDA3937_RS02110 LysE family translocator	0.0157426949945153	-0.0214089344028696	-0.0984421193956495	-0.0351790364512709	-0.0351898705784761	-0.0397844339091191	-0.00585308130046647	0.230292949584949	-0.0669721608763334	0.090813746714921	-0.00995897272956925	0.119988522097504	0.0906706753877708	0.23189853864831	-0.0682249551153689	-0.0489434920711651	-0.0704027114439265	0.229148133001084	0.123122645264707	0.236459271035406	0.0849987026988395	-0.163517875842513	-0.0386367529489844	0.15797382767324	-0.0320156460576881	0.240529114547708	-0.0225923722277932	0.0335846372232427	0.000368964263527394	0.243074057311542	0.151181753191017	0.0927353183500248	-0.260319903996437	-0.241440479705717	-0.452772610965395
DDA3937_RS02115	DDA3937_RS02115	amino acid transporter	DDA3937_RS02115 amino acid transporter	0.105647473395216	0.221898287569618	-0.227512262917843	0.13076247795707	-0.35633924586216	-0.240855199020522	0.395878168220202	0.128252140005754	1.07054843169259	0.350842511156012	-0.219349530220308	0.340148954584131	0.0301037668453366	0.55605879870169	-0.0274546519963388	0.243462570031236	0.562169378044054	0.386335898763962	0.562353734017525	1.36210017552848	-0.371446150597905	0.237770343461581	-0.0990669193744782	0.781733458295558	0.126272368113145	-0.188891032709502	0.179882783961513	-0.158887301308785	0.238383674671562	0.272951723829711	0.581466108237467	-0.821170312561221	0.112968658768118	-0.108295337556827	-0.405963589533821
DDA3937_RS02120	DDA3937_RS02120	HNH endonuclease	DDA3937_RS02120 HNH endonuclease	-0.00117281221098209	0.064330292868739	0.0886475012915522	0.317926771754834	0.362178532492436	0.0300706493322495	0.195358988968155	0.428414817743279	0.527817489126262	-0.28983359249768	-0.0978200716027526	-0.222605344985573	-0.0569615760286049	-0.153801961095137	-0.00435933531523336	0.14696050214275	0.0243585419457317	0.196379132903068	-0.236681354738636	-0.0920193532627116	-0.139600185486207	0.0630572197562065	-0.0172741567062071	0.357370485267008	0.114414493172746	0.0133314841207481	-0.244519446319172	0.107596753722826	0.281913959682366	0.303420301757519	-0.0849018868709595	0.557060613161175	-0.149786750120299	0.101333065374926	0.0946233413310014
DDA3937_RS02125	DDA3937_RS02125	MFS transporter	DDA3937_RS02125 MFS transporter	-0.0918187060002393	0.0741072549369234	0.0721259317481686	0.101655383816897	-0.0884542424826229	0.0835197616485048	-0.111137913161597	0.44278180138275	-0.0561552837325008	0.163424063093614	-0.0570543448827099	-0.295443855544263	0.114327665123914	0.114068486688891	0.294895441783359	0.0883397656180638	0.0884619541702458	-0.0189275892716529	0.580400248399	0.0408622755404706	0.21092082593367	-0.0271544032079334	-0.0938340108136635	0.322176799603159	0.435741490522128	-0.124103258540778	0.0118587464473154	0.00125375509982883	0.209890519998552	0.276962979299039	0.0466305566804674	-0.165864605415665	0.0574508477485192	-0.170951380793269	0.149462061839045
DDA3937_RS02130	DDA3937_RS02130	PLP-dependent aminotransferase family protein	DDA3937_RS02130 PLP-dependent aminotransferase family protein	-0.178583624215511	-0.0875149083615235	0.00429324178601576	-0.271005779817004	0.11809258104092	-0.287483417195763	-0.0110508012356063	0.406459507382014	0.0729963315772586	0.301861073099861	-0.204226980687588	0.0962302839451119	0.152508726589305	-0.067752658970551	0.0139441993278755	0.0995140153841649	-0.286256800102988	-0.0469799507856894	0.116524584706207	0.0318678736339186	0.0392008735664888	0.00991701973502623	0.0176439916868274	0.0436244812758129	0.11446966824272	0.0513835437868193	-0.107915570695593	0.177602263716664	0.0826260875881806	-0.128093802514203	0.258362159134125	0.124391988966774	0.0339564528406278	0.184662657095226	0.00914546434576691
DDA3937_RS02135	DDA3937_RS02135	GNAT family N-acetyltransferase	DDA3937_RS02135 GNAT family N-acetyltransferase	-0.173532034860202	-0.194842760369771	0.100845762384462	0.0393028341254846	-0.0450651622945824	0.287507453361234	0.097875020261085	0.245678185973621	0.176459584425913	0.226652332195102	-0.0593927146238791	0.130543945646836	0.0405362562745437	0.126021866675097	0.0938987008603336	0.208388570447007	-0.196906129926509	0.639292049927825	-0.0383929841382384	-0.0252316795135514	-0.08599340124545	0.0996884869389494	-0.0488110041241865	0.326507562973695	0.093691652561593	-0.239498320161924	-0.029921846736167	-0.0187479574045541	-0.0976971858271545	-0.0983029959982127	-0.422789436954723	-0.198412844701801	-0.0957251769474767	0.0766837335800932	-0.051916320562889
DDA3937_RS02140	DDA3937_RS02140	carboxymuconolactone decarboxylase family protein	DDA3937_RS02140 carboxymuconolactone decarboxylase family protein	-0.0458920390789215	-0.0715997579860316	-0.142195019512402	-0.151933336025325	0.125615743931158	-0.12279448328558	-0.257729709759988	-0.713594318545748	-0.0481174091114802	0.0839909812318231	-0.185528794897737	0.476172735331557	-0.0295793846423604	0.286531045277277	0.245907403236617	-0.102906939932683	0.230752397428001	0.0095894894826638	0.055511948000331	-0.195477432107502	-0.574721076160834	-0.0768341185231962	-0.344241472135301	-0.0237069633316671	0.123651601380154	-0.226701793625377	0.136190341277886	0.186812469099203	-0.0416369444761111	0.156978758790786	0.0543916997314258	0.277101126312969	0.135656800121032	-0.227967422943605	-0.292151074909706
DDA3937_RS02145	DDA3937_RS02145	DUF4276 family protein	DDA3937_RS02145 DUF4276 family protein	-0.135162217114226	-0.0516790279581243	-0.0897329232972892	-0.181370758106373	-0.00169766631024282	-0.216325898043477	0.00027984215546506	0.166441097404175	-0.00897687771589073	0.184154256605977	-0.0273615595371304	0.276540681520549	0.201679112223381	0.220058785946291	0.0720598556423639	-0.0356972499313952	0.169096795610943	-0.0245285050711621	0.215306406364731	0.113533018399734	-0.0215333080818025	-0.0627747943935157	0.0590504332303574	0.176643025849909	0.177439427956842	-0.00705088446179492	-0.298248475897098	-0.12185820643956	0.0292475977015125	-0.191487623463857	-0.433824383319331	-0.152454878883993	0.00596554527122217	0.214554057933585	-0.0698433313262079
DDA3937_RS02150	DDA3937_RS02150	AAA family ATPase	DDA3937_RS02150 AAA family ATPase	-0.148241994209635	-0.222801070112561	-0.730484842402106	0.356174332299048	0.17516966088843	0.183828284347164	1.38494891342381	-0.444839778974654	-1.39599001227851	0.815938999711447	-0.242970922334962	1.98363974268095	1.94322384958394	0.154752278883213	-0.771109791867195	-0.384150402025654	-0.488114331932605	1.62189856517535	-0.230186501596647	0.512296887107932	-0.0191408584247876	-0.0308237496872865	-2.18382629926528	-0.247983656866555	1.27415431529731	0.0458090419174573	0.891940762908432	0.342618128730783	0.199244421723631	-0.0818525680671425	0.00190171770191294	-0.621502893432608	0.00836129464552227	-0.0484951652064787	0.0740679255291621
DDA3937_RS02155	DDA3937_RS02155	DeoR/GlpR transcriptional regulator	DDA3937_RS02155 DeoR/GlpR transcriptional regulator	0.643384238487271	0.693969463168245	0.821194644468135	-0.0348542480055559	-0.195463194689792	-0.264965593861633	-0.531414395763817	-0.522709529002657	0.0476027096211615	0.285756664295106	0.404685679048292	0.542041908454532	0.496627206520079	0.162460164677665	0.720766670624886	0.992859771078371	1.13967703316353	0.472156500667903	1.38815476664362	-0.155077186431609	-0.0442161801784409	0.492014612600528	0.910868964127614	0.451940580793077	1.26517571736415	1.36970035305156	0.722838698285492	0.0537378173609198	0.0734656120014736	-0.346668434144621	0.371844703676933	-0.048352226148074	0.103177496844308	0.401389971505477	-0.44973488627476
DDA3937_RS02160	DDA3937_RS02160	transketolase	DDA3937_RS02160 transketolase	-0.321157155338609	-0.626581629670631	-0.345670684412865	-0.839213406294103	-0.59159904637498	0.660126236406713	1.07353118534018	-2.09537886327426	1.27023028604141	-0.725401285093175	-0.140371359618467	0.149329327139664	-0.610864342972432	0.0195817324363081	-0.968697152786439	-0.890800311498422	-0.379385522785531	0.485819559758832	-1.35317551839231	0.413632972234581	0.27439628348475	-0.102315007230804	-0.334573916728191	-2.65164425673707	-0.17604873774043	0.328338501209265	1.19068542843438	-0.0507687370745389	0.501922856695301	-0.101264675284928	0.992533139780404	0.129533590574584	-0.279362230051527	-1.98078105357503	-0.0829134091310668
DDA3937_RS02165	DDA3937_RS02165	transketolase	DDA3937_RS02165 transketolase	0.325788328927443	0.0964377939865816	0.0199833199865158	0.00583906598524309	0.0339973545005308	0.184560643372855	0.492377008382271	0.245929179050888	0.0929624750594666	-0.0719085289349004	-0.383581351166817	0.428562011240581	-0.00829787326517839	-0.138820153689233	-0.125543139213883	-0.0117400875499263	-0.0153418522502737	0.38296432190953	-0.185681504480417	0.980834621966307	-0.186697836998818	-0.00903384236793725	0.332473911221916	-0.133306143289481	-0.143817822134283	0.242580165696221	-0.0477480427349002	-0.0331236217828972	-0.202093619034717	-0.333515551520294	0.249881877668174	0.259075403260561	-0.148645875577632	-0.212128060139981	0.0805246084038072
DDA3937_RS02170	DDA3937_RS02170	D-threitol dehydrogenase	DDA3937_RS02170 D-threitol dehydrogenase	0.0391000419420995	0.418837415776538	-0.221118163735035	0.502952826768678	0.0923153569447055	0.610125275707728	0.266992529284259	-0.331522779079925	-0.525349368021171	-0.690287745790635	-0.51031487816544	0.226021806454835	0.264944636110457	-0.382405282438897	-0.421748053470538	0.0271166862323684	-0.362512141300406	0.247280491928907	-0.345268249294146	0.0225300477551276	0.301952087845507	0.82108379242895	0.0270400524798182	-0.256056875117265	-1.05937177639205	0.0874025992461978	0.116999890569221	0.0366777233893185	0.189788288966573	0.292044166552919	0.579565334956674	-0.415619840899968	0.247532311773794	-0.215242074385575	0.35377418257035
DDA3937_RS02175	DDA3937_RS02175	D-ribose ABC transporter substrate-binding protein	DDA3937_RS02175 D-ribose ABC transporter substrate-binding protein	0.181946379356961	0.05507988587132	0.0835380525886109	0.334533658244699	-0.0113084522442317	0.0305163688456289	0.732359240719825	-0.348052355927324	0.153482861405541	-0.0630511551044264	0.112437286446139	0.0973239016243517	0.0479372927304496	0.0589582479837265	-0.0352242233271893	0.0566446222340988	0.0849892870305824	-0.357873947357666	0.405463259658899	0.253626608833	0.330535890868648	0.133688331468102	0.125812531545146	0.151864024464449	0.16474161898023	0.176357006747141	0.226460912589634	0.081097782203553	-0.258559479942334	0.172673037500054	0.266462952348442	0.370006900081646	-0.159839238657502	-0.409397189479497	-0.0912287491564601
DDA3937_RS02180	DDA3937_RS02180	DUF2291 domain-containing protein	DDA3937_RS02180 DUF2291 domain-containing protein	-0.0760428670296265	-0.0471786062829578	0.190006481265742	-0.247978671546476	-0.318159950950692	-0.332528723867099	0.254131573492233	0.362700524793109	0.49265836575545	0.537946091046924	0.642321109365188	-0.262453363087592	0.289046670496182	0.300886375244686	0.252958218530127	-0.0098906511540422	-0.0266975258604911	0.0541049620108942	-0.116366358360459	0.0239303816266236	-0.13247694770209	0.102270393526177	-0.151071116311436	0.421672608540523	0.0387858398058452	0.16956634701119	0.145301416041477	0.0598789249393215	-0.0470800412969001	0.738281959673515	-0.12230409939159	0.106126828418716	0.652340516848436	0.0230557605941044	-0.359642755419097
DDA3937_RS02185	DDA3937_RS02185	sugar ABC transporter ATP-binding protein	DDA3937_RS02185 sugar ABC transporter ATP-binding protein	0.101202641891007	0.0140466822976192	0.0509213488476568	-0.108468948989036	0.223788388899029	0.539656549809452	0.337878113561176	0.221316348905187	-0.0937559402916148	0.017056909177444	0.11539978967772	0.203617203391063	0.102476459041981	0.338595061467967	0.0859568165347413	-0.348161370572133	-0.1506619231822	0.0803533660284039	-0.0424572398058942	0.360038408455584	-0.0586014993839816	0.0236984504175004	-0.0918197132787653	0.0564164718782667	-0.138472656594383	0.506836225161964	-0.230095740825589	0.0300910452849585	0.158165428729728	0.156648551289831	-0.165125027247914	-0.348016201500468	0.114434607601763	-0.545669773252569	0.141507339213687
DDA3937_RS02190	DDA3937_RS02190	ABC transporter permease	DDA3937_RS02190 ABC transporter permease	0.0563730769416637	0.2013724341956	-0.0637150631240802	0.0499664960810028	-0.0725708907178688	0.11032958380243	0.0449486364891021	-0.129775308671456	0.262458370039498	0.0673238787417649	0.239920639453174	0.316456056356598	-0.0329241701115153	0.147617031150459	0.280040189148929	-0.0673034780087429	0.218501630482675	0.10310852280937	0.0749173258101137	0.0196424315663331	0.00383853129797007	-0.048145978977477	0.0224504727656465	0.198088188909278	0.0688995706239222	0.168915706831821	0.115610413439141	0.135781741087849	0.0725097190810147	0.043858998689311	0.0712285389448408	0.312034441338895	-0.0507216541095528	0.109032394711935	-0.142398279146603
DDA3937_RS02195	DDA3937_RS02195	FGGY-family carbohydrate kinase	DDA3937_RS02195 FGGY-family carbohydrate kinase	0.140320830303496	-0.0504121795933011	0.168136689355232	-0.204816526091656	-0.298443845330452	0.135326071433793	0.50795489625676	0.193809748871853	0.436053814146325	-0.256423198954268	-0.0655964205449719	0.00988761412187067	-0.192288960169109	-0.0767074458072503	0.0501444373150408	0.0606929044965718	0.0980635991103744	0.148867141373305	-0.0226039451899902	-0.332409087781918	-0.164059146891375	0.0635053382387301	0.0460690132285513	-0.197341543589522	0.200682559386498	0.203266704578251	-0.1313993630489	-0.111742303964759	-0.0218469664822245	-0.0130281804165426	0.056066159957763	-0.098467320661348	-0.0721580683568821	-0.0470302977396011	-0.0932372072159091
DDA3937_RS02200	DDA3937_RS02200	SDR family oxidoreductase	DDA3937_RS02200 SDR family oxidoreductase	0.156845737271027	0.118057863791159	-0.00284336061789725	-0.0595703367661886	0.309204691002567	-0.0756483927291914	0.309392106898865	-0.0224412658054727	-0.20342758157611	0.22052910327208	-0.0391921105015078	0.245386159713698	-0.108944069440616	0.160924065606562	0.0798183460054449	0.169931130991806	0.0500804985894148	0.17764734731703	-0.248148959360716	0.30270277038071	0.00174613358676101	-0.172813112657927	-0.0221482511754236	0.13342010309976	0.151440050670016	-0.0765189268017765	-0.0803878946215586	-0.0367349278489582	-0.202768796313756	-0.500217182112118	-0.197212853213792	0.0448528045522285	-0.188833026872701	0.0403111707454811	-0.214342836286849
DDA3937_RS02205	DDA3937_RS02205	type-1Aa cytolytic delta-endotoxin	DDA3937_RS02205 type-1Aa cytolytic delta-endotoxin	-0.16904807603124	0.116924893531836	-0.235785621625125	-0.0923931352372618	0.0769542235618426	-0.108739108724337	0.0373774622712044	-0.488407433199965	-0.675007290297575	0.70390037314672	-0.0377909655435511	0.119666600122929	0.353471210197537	0.0262865103647896	-0.0631987408909651	0.149132877506668	0.252559040274817	-0.141759974690726	0.0505971179160203	0.31221985427173	-0.344101556690245	-0.144620335449871	-0.253316035245984	-0.0369350252098872	0.0247588586193692	0.149984219852747	-0.166962907142273	-0.0633568512136715	0.0395452709476529	-0.26304185727795	-0.252654990183673	-0.685040840469211	-0.0894979512065508	-0.13602168488477	-0.182677551436265
