locusId	sysName	desc	comb	setATCH203 LB	setATCH204 LB	setATCH206 LB	setATCH207 LB	setATCH208 PDB	setATCH209 PDB	setATCH210 PDB	setATCH211 PDB	setATCH212 PDB	setATCH213 PDB	setATCH214 M9	setATCH215 M9	setATCH216 M9	setATCH217 M9	setATCH218 M9	setATCH219 M9	setATCH220 Atlantic	setATCH221 Atlantic	setATCH222 Atlantic	setATCH223 Atlantic	setATCH224 Atlantic	setATCH225 Atlantic	setATCH226 Norland	setATCH227 Norland	setATCH228 Norland	setATCH229 Norland	setATCH230 Norland	setATCH231 Norland	setATCH233 Upstate	setATCH234 Upstate	setATCH235 Upstate	setATCH236 Upstate	setATCH237 Upstate
HGI48_RS01700	HGI48_RS01700	AraC family transcriptional regulator	HGI48_RS01700 AraC family transcriptional regulator	-0.0320575612733195	-0.00849731653284802	0.0521568408109423	0.123495020592077	-0.0935504275814268	-0.14095170318386	-0.0314870199457986	0.156130492885505	-0.0353518021691768	0.20213220578774	-0.0255744843024388	0.0096596340745152	0.093646608183076	0.137919114120856	0.163035907722566	0.0330004468133542	0.0359610918793554	0.110990440293809	-0.251623566283874	-0.088775596235966	0.248896748631166	-0.0294375085150669	-0.0143828054103612	-0.072987730655496	-0.305383545722775	0.0737441696656029	0.0134909615807515	0.0937683705617138	-0.060289117323901	-0.131329933040284	0.0440657088663239	-0.0022670414116337	0.0163804882145251
HGI48_RS01705	HGI48_RS01705	DedA family protein	HGI48_RS01705 DedA family protein	0.235800640689382	-0.156339267193466	0.278818946189065	0.217442657133782	-0.462200038791476	0.166872131175246	0.417126732145885	0.0567986047996263	0.392238950138335	0.411897531803384	0.328109923695134	0.368586475849976	0.335745410772359	0.314754650591824	0.730249339289556	0.2942515727013	0.351512738032911	0.241455127881237	-0.0573829508742367	0.609518389851163	-0.572407232932357	0.30526531865785	0.542452840906529	-0.180200674718828	0.137826291297334	0.36359612035833	0.00444121222631733	-0.105241472510226	-0.231610401553274	-0.264328285477353	0.0913380527194282	-0.203101140085496	-0.227779803497058
HGI48_RS01710	HGI48_RS01710	cystathionine beta-lyase	HGI48_RS01710 cystathionine beta-lyase	0.0275720753075547	-0.0279311455334806	-0.141726637430827	-0.0750983191395873	-0.100108363000847	-0.264150415685254	0.00942320532549767	-0.0864811721844971	-0.0878060110449519	-0.323715043949825	-0.143670248215072	-0.190847709220719	-1.30088976821945	-0.0164452212836919	-0.555971498245641	-0.287595470694005	-0.504661375166757	-0.292764977104484	-0.91814354429717	-0.9957774431124	-0.404959504542365	-0.283509237705474	-0.743848258055688	-0.570794690690574	-0.371078950361364	-0.220557695163242	-0.381215622091918	-0.473637630282388	-0.10979592151575	-0.217736390501878	-0.465099834571707	0.118311774133029	-0.160360850140272
HGI48_RS01715	HGI48_RS01715	tol-pal system-associated acyl-CoA thioesterase	HGI48_RS01715 tol-pal system-associated acyl-CoA thioesterase	-0.146073983363797	0.0513712309380941	0.0665390653631235	0.115060158223623	0.0850167903646282	-0.0298212987503345	0.239166511416721	-0.45871416799974	-0.411914713478764	-0.0689444522135483	-0.46950304112107	-0.798925350120714	-0.388456512345408	-0.908089683969532	-0.654470889106741	-0.776346048126559	-0.826426164829381	-1.10949993975332	-0.403102928810193	-1.0775119862086	-1.02132613154952	-0.825872565578287	-0.79939021313	-0.437903094156321	-0.668651638135505	-0.941968139515254	-0.871521733314975	-0.596027201270659	-0.872789801578684	-0.426040167864399	-1.27919530198517	-0.76102724779964	-0.605306603085886
HGI48_RS01720	HGI48_RS01720	TonB system transport protein ExbD	HGI48_RS01720 TonB system transport protein ExbD	0.101295735549284	-0.48106834931761	-0.470187278770261	0.0410347154992897	0.429513963858859	0.186284761802067	-0.0858674448310403	-0.582728191223	0.720648749920263	0.477462256895927	0.779450592830619	0.469623038537003	-0.396733929455779	1.35295701882286	1.16940125470837	-0.633933248576015	0.270164899116527	-0.401949458958393	-2.95604139107361	-0.131918081570811	0.0555849478638192	-0.141422616991686	-0.637407768713802	-0.3389418816798	1.37593185906054	-0.40622817047078	-0.605773991683118	-0.823352500200199	-0.0606203197471085	-1.1224605371997	-0.299466121695166	-0.565532155109804	-0.690983904694552
HGI48_RS01725	HGI48_RS01725	L-rhamnose mutarotase	HGI48_RS01725 L-rhamnose mutarotase	0.147740014234	-0.0354033567299158	-0.0868486670934401	0.207882372381043	-0.049034647733629	0.0159175374184897	0.182555062718934	-0.0229418230339502	-0.121562675662017	0.119208322229848	0.0245248112329559	-0.0389472142259883	-0.200313841467547	-0.0873599738252637	-0.100424132919006	0.227243826210863	0.117950565407334	-0.182440437887849	-0.462478686018567	-0.418161893395211	-0.217843927419363	-0.000967744624464473	-0.0328339599560001	0.0100014652132987	-0.135994555891497	-0.0194990327077416	0.051505439445481	-0.15069448169517	-0.0575963513996633	-0.00120181823540233	-0.146962340135264	0.0956097073069992	0.0525723097974677
HGI48_RS01730	HGI48_RS01730	L-rhamnose/proton symporter RhaT	HGI48_RS01730 L-rhamnose/proton symporter RhaT	0.0740257480311516	-0.115536020831875	-0.148231840016139	-0.0432090113486336	0.0394400010423929	0.0226311291302308	-0.326989062150373	0.101494896455788	-0.218973253153814	-0.154895135660561	-0.116700905063555	0.013104601945479	-0.0815409895754415	0.339525288537074	-0.196359250237579	-0.0465569582656065	0.00615573315501106	-0.0348898907013455	-0.158952534008429	-0.0273603219516628	0.452495220121881	-0.0885741751109002	0.127806757704261	-0.250431648241049	0.290836643865122	-0.0358109045496415	-0.103516750504139	-0.216668614754548	-0.238750012441991	-0.216726988193483	0.121863192911642	0.201149249359273	-0.33309410451333
HGI48_RS01735	HGI48_RS01735	L-rhamnose isomerase	HGI48_RS01735 L-rhamnose isomerase	0.220988595735183	0.249158619521933	0.0974536096142649	-0.0343350502695575	0.0302455302972695	0.215374746610177	0.0996973978540185	0.0870468193112531	0.151841758354139	0.0271244359314611	0.00587995473983194	0.133607410777441	0.20035062819761	0.334586270433282	0.193145846255981	0.156270563125515	0.350369370982915	0.0626006297973519	0.0720615472375052	-0.122195630344959	-0.00130543419240281	-0.128877450358653	-0.0128002441956043	-0.0168698920018842	0.119567076750725	0.0630912827116343	0.133868391386728	0.109302178406645	0.140353219079442	0.217016721314783	0.0122123399378395	-0.0225160239352322	-0.0617104107859108
HGI48_RS01740	HGI48_RS01740	rhamnulokinase	HGI48_RS01740 rhamnulokinase	-0.201620586049254	0.0869573403186646	-0.154436931356522	0.0452703499768851	0.0839170517212732	0.0429481319365856	0.00567432279477265	-0.00607511679608941	-0.0812056920006048	0.147030159058004	-0.23393449874426	0.0530082929015196	0.109450801433754	-0.208770539337119	-0.476319567617302	-0.00934513468144349	-0.0366352011207991	-0.0175291307593377	0.00396286328588014	0.174511102324735	-0.146784841224303	-0.0293200742952604	0.104706093284541	-0.173203837103673	-0.230115272903439	-0.022779994229047	-0.0835344591299845	0.0912164443709114	0.0533798171733039	-0.0857008732455868	-0.0261885759308447	-0.0474199757923581	-0.257906019555958
HGI48_RS01745	HGI48_RS01745	helix-turn-helix domain-containing protein	HGI48_RS01745 helix-turn-helix domain-containing protein	0.0893609998079569	0.123670361108447	-0.0994262074309027	0.0170293369820745	-0.0628330567302232	0.284376267413861	0.00931987358988617	0.170684479863489	0.155171207545461	-0.0418991985432562	-0.316028585089331	0.251973803856672	0.130464182740299	-0.135640449141951	0.0114882223806143	-0.0457142352166122	-0.0934618511672523	0.182604125058927	-0.062598436302699	-0.196427908452453	-0.144218414270637	-0.074201518710866	0.225185269077985	0.0838524715506114	-0.249513550856581	-0.0743928180592364	-0.0918696405117094	-0.0995479905970806	-0.273059003019639	-0.0866031913434167	0.298477260084891	0.0412012465115201	0.0579727486348331
HGI48_RS01750	HGI48_RS01750	iron-containing alcohol dehydrogenase	HGI48_RS01750 iron-containing alcohol dehydrogenase	0.0368627976178892	-0.0444043707842435	-0.170612975913644	0.13767712847672	-0.044444502242529	-0.0397689723020054	-0.289872947063792	-0.150800971790271	0.0728793614474261	-0.039726078940085	0.0673668117252243	0.00311864889734381	0.204245649873383	-0.172192595618808	0.0178958919907413	0.0706246525741947	0.00974331107783155	-0.0481464133636353	-0.213702551712577	-0.241067057508624	0.179212678683242	0.00884529379014687	0.0823180489199542	-0.120750037441334	0.112412798886789	-0.202603121875569	0.325792830831161	0.187118087629828	-0.117541127538867	0.0697653239786623	0.0795364134166887	-0.121486124848654	0.234695715193855
HGI48_RS01755	HGI48_RS01755	rhamnulose-1-phosphate aldolase	HGI48_RS01755 rhamnulose-1-phosphate aldolase	0.132432604339439	0.0519761829314174	-0.138360219913128	-0.0570859612907911	0.0548183245867678	0.177042084462926	0.0121744560118269	-0.0681505620110521	0.124358857102651	0.122919324952912	0.211463985567247	-0.311359828418945	0.00675043167469824	-0.293838705026138	-0.0436679476520756	0.0727158195908728	0.0870355040251161	0.143950161680291	0.148288634835612	0.241528661852796	0.288102840739102	0.0206241691927302	0.139680121284906	-0.103202194757952	0.107995271796298	0.01596734464298	-0.157877568820568	0.00970503635825248	-0.029437336097467	0.136209344252609	-0.199125348437789	0.382390473870724	0.00889433041761234
HGI48_RS01760	HGI48_RS01760	LacI family DNA-binding transcriptional regulator	HGI48_RS01760 LacI family DNA-binding transcriptional regulator	-0.0343601253922616	0.043846582181721	0.173250997363303	-0.253135187579818	-0.131535655322648	-0.240601374950215	-0.485848539174407	-0.0458723280322556	0.0309881335332829	-0.610506760728556	0.650499875284785	0.317380849940329	0.0425837474555313	0.0917275924225647	0.132144951485831	0.306038858757504	0.38466965492727	0.542223422264068	-0.212332826126248	0.563461322706969	0.320826661578816	0.561001844750831	-0.0243820610230463	0.212615626713788	0.234416101161091	0.503776182545627	0.146597741535774	0.0314368646497708	0.324345753005776	0.446651067233578	-0.272371771956361	0.266758146109467	0.138830509518827
HGI48_RS01765	HGI48_RS01765	sucrose-6-phosphate hydrolase	HGI48_RS01765 sucrose-6-phosphate hydrolase	0.124566437758518	-0.0263663244007899	0.000539150721422077	-0.0166871645759745	0.226942647145887	0.113856713435817	0.0967690962300546	0.0222149992363324	0.289618991276319	-0.108209867995885	0.121204572617081	-0.136010805246743	-0.216372236824086	0.00791245442819277	0.00466692931921386	0.104593460969205	-0.210054421484181	-0.303021196380573	0.12394794846163	-0.015321286287806	0.0316326111480428	-0.267947566474632	-0.161515314992663	-0.122052274678214	-0.188463901339117	-0.154430442969494	-0.134179834597434	-0.164536051697064	-0.00511509530996013	-0.391068109882091	-0.296781890399036	-0.114067236622837	-0.163652456554902
HGI48_RS01770	HGI48_RS01770	PTS sucrose transporter subunit IIBC	HGI48_RS01770 PTS sucrose transporter subunit IIBC	0.0507909323430094	0.139242848193001	0.0314027475889331	-0.149886159492751	0.0427603735714321	-0.130270246341563	-0.120793110165982	-0.0571028785222795	0.322975408738756	-0.140786195997124	-0.0521841005304676	0.265770801605208	-0.218991361923561	0.0954694003059182	-0.164789974672092	0.0754056274365775	-0.313456058288393	-0.172111052580117	-0.278227829585215	0.223802014811039	0.22353970540017	-0.0983867216237033	-0.239484866125869	-0.175906567425771	-0.377458270467305	0.0973978945749259	0.0505359098879772	-0.425094163752424	-0.182728309495098	-0.254930833650637	-0.621388930453044	-0.338111042621284	-0.288679759980904
HGI48_RS01775	HGI48_RS01775	carbohydrate porin	HGI48_RS01775 carbohydrate porin	0.0613610529723077	0.0869564851251183	-0.00102129726724276	-0.0236106503265416	-0.230882387663649	-0.24010156255804	-0.171039998440703	-0.0963365924808746	-0.00458604749546065	-0.158914841466889	0.131748830110303	-0.036573739204947	0.0545577222454783	-0.151963782259018	0.0282725531081269	0.00745052600746199	-0.0563924080162479	-0.0961605864954533	-0.0376919888377609	-0.513018256775618	-0.238775211088008	0.0534100337744472	0.0781036417171805	-0.0852969266546728	-0.404864682302368	-0.214879210857707	-0.232386519883861	-0.218350775315874	-0.337015946394014	-0.22828314361213	-0.264464597046202	-0.138969533900304	-0.11364810375286
HGI48_RS01780	HGI48_RS01780	aminoimidazole riboside kinase	HGI48_RS01780 aminoimidazole riboside kinase	0.132850871533928	-0.113802579629071	0.0910458567808639	0.579975828082808	0.339247255994112	0.203130797106393	0.223228339838323	-0.309912966799528	-1.05785551533792	0.325074900415533	0.548574133719314	0.19889456899491	-0.358953824204656	-0.521709597934045	-0.500040727001203	-0.52392408070612	-0.485949471446755	-0.34373937373895	0.278870443487964	-0.833917412634704	-0.916590294166657	-0.0695550542749983	-0.126825875980709	-0.302729343931802	0.154223384172366	0.443260272343941	-0.468516267089963	0.32772837764983	0.232446296132361	-0.318862030045094	-0.062506345460615	-0.424928583304819	0.308624453650778
HGI48_RS01785	HGI48_RS01785	MFS transporter	HGI48_RS01785 MFS transporter	0.700411724311996	0.45735655190492	0.326264701119847	0.549080784653869	2.0087752952349	1.599202482432	1.57528224812812	1.64861299627152	1.82598638353335	2.04715803022374	0.214764699925759	0.850054443232973	0.415595334865456	0.482738244110267	0.0935540677677378	0.907515234545309	0.533167884372514	0.235728290394078	0.114139119488483	0.914427345361103	0.917726319838106	0.699497701901564	0.373199445063947	0.117251994370272	0.517437413671639	0.817602226857375	0.152904644964772	-0.0146859776395663	0.460391162303213	0.870207570204499	0.55569003144175	0.533849899051468	1.31721363246752
HGI48_RS01790	HGI48_RS01790	dTDP-4-dehydrorhamnose 3,5-epimerase family protein	HGI48_RS01790 dTDP-4-dehydrorhamnose 3,5-epimerase family protein	0.194298808060599	0.0416426874665389	-0.0533219880524201	-0.102153524201793	-0.264857176715354	-0.0801050790368182	0.0611496836045574	0.832428632720038	0.386142846372336	0.103326639536402	-0.0105809541888214	0.209304048580562	0.016052682192023	0.274543080180481	-0.286581548096508	-0.800278763774771	0.230314225267319	0.146607486338359	-1.41633170072488	0.391762455707549	-0.22458771773442	0.0302382050917072	0.209972594468159	0.460012756247805	0.155901058094762	0.529288304309061	-0.369628361191354	0.592814000767963	0.435765782121793	-0.228468660408048	0.521388411478101	-0.0947400108287997	0.373878420020425
HGI48_RS01795	HGI48_RS01795	XRE family transcriptional regulator	HGI48_RS01795 XRE family transcriptional regulator	0.00179675654493006	-0.127789626781595	0.346121890069321	0.189159209864242	-0.346163547626973	0.572924888840376	-0.129552512288259	0.288578548066542	0.324824915043765	0.29220360562325	-0.270975572446813	-0.138200049845199	-0.251411606935961	-0.170140880529461	0.0493998771921227	-0.674623357916927	0.24440673681089	0.28783589269848	1.08324928618441	0.474668157982913	0.749816978225766	-0.552896304508651	0.279363548100426	0.361413773746368	0.198046472480281	0.35327730697804	-0.531854920521255	0.112240736863201	-0.18602034341096	-0.382051005505359	0.719798616132001	0.076469649207856	-0.100207041069932
HGI48_RS01800	HGI48_RS01800	hypothetical protein	HGI48_RS01800 hypothetical protein	-0.0300011600766757	-0.0255617424197631	0.436256992064616	-0.254171718808186	0.00432549498554236	-0.277901688133991	0.120208394193598	-0.0705639109085877	0.244182463846047	-0.54963928478034	0.201177738799166	-0.101736785097326	0.523893694235714	0.218637761879823	-0.315700003301541	-0.0154368615286435	0.393957943058949	0.141598766472308	-0.250471097331393	0.823819894575021	-0.189031653306072	-0.374091201925075	-0.0207562529513872	0.148210214808099	0.0116635879213214	0.191334129969114	0.0315288433107213	-0.149508377460066	0.0300717697454672	-0.0571466523471309	0.237255471872091	0.93710725670577	-0.0506658548411398
HGI48_RS01805	HGI48_RS01805	type I-E CRISPR-associated protein Cse1/CasA	HGI48_RS01805 type I-E CRISPR-associated protein Cse1/CasA	0.00511643210503276	0.0179457837341376	0.0663107295327172	0.0271105563481824	0.165453570878905	0.119348553551274	-0.0974949178623447	-0.111324352527407	-0.0315400911120804	-0.0127365490349629	-0.354961895273611	-0.239326316689588	-0.41453912045945	-0.367266956368053	0.401417273737028	-0.646169264510217	-0.000530053777845874	-0.00718124556233113	-0.112135574094721	0.106720271628856	-0.192012734292884	-0.154380303078133	-0.0145208932559682	0.0317959302471262	-0.296685976571919	-0.212499960870589	-0.0665174823952348	-0.167524594688258	0.07478759398527	-0.163419339575234	-0.206517304349852	-0.365846078396927	-0.226356922241711
HGI48_RS01810	HGI48_RS01810	helix-turn-helix domain-containing protein	HGI48_RS01810 helix-turn-helix domain-containing protein	0.0988508924338749	0.125210460084356	0.0568255026848534	-0.245180968917227	-0.0809843068708966	-0.542726734112883	0.0638852060055664	-0.303403070015397	-0.095760028593634	-0.26553263610112	0.0984696890978826	-0.0279904113472764	-0.135904526435637	0.0713035804884703	0.0449714246165083	-0.175590059422957	0.0745427812437849	-0.460476692564911	-0.334331249926725	-0.402291793641404	-0.29874975385699	0.0375618308762613	0.113712292068382	0.0303171024259246	0.0649104211458622	0.382824732284822	0.0299185788201684	0.0696450308611292	0.121946534338164	0.139333725924364	-0.0171678568881541	0.26079524757823	0.172326037572296
HGI48_RS01815	HGI48_RS01815	YhbP family protein	HGI48_RS01815 YhbP family protein	-0.181998711086234	-0.326488766228871	0.0291753132288191	-0.0751813671344298	0.102599484679666	0.544763938576238	0.582509292228937	0.542758420613401	0.349951713396085	-0.247659977929506	-0.305149635172418	-0.250161972950835	-0.375082629956337	-0.399800735613525	0.139237570874208	-1.14454362179885	-0.100805157874277	-0.603726199321575	-0.186959886306762	-0.449249582413445	0.127246009672057	0.279910331377824	0.106457562440018	-0.1158042161324	-0.335974994279185	0.381969504843815	-0.0430511727439173	0.114555104331845	0.116247755195287	0.176823927677949	-0.628214537811605	0.243067038279519	-0.159736570171572
HGI48_RS01820	HGI48_RS01820	anaerobic ribonucleoside-triphosphate reductase-activating protein	HGI48_RS01820 anaerobic ribonucleoside-triphosphate reductase-activating protein	-0.0441369366923792	-0.00117408002804709	-0.02797028281123	-0.204751294527671	-0.0243626816665615	0.322308043761506	0.124792881050701	-0.00402194436447889	0.324351008928898	-0.131395580416557	-0.0678760734205257	-0.119864365298242	-0.138578425490419	-0.0350209155992913	0.108391533222371	0.222620927367698	-0.314034833428356	-0.298629309690774	-0.0129026457269916	-0.410349750425597	0.0593950910624366	-0.143454591597368	-0.150974322590133	-0.117209858293131	-0.224514836966323	-0.00544726496202697	-0.192816835840012	-0.0932719576436425	-0.26710029934665	-0.262906753804218	-0.412236146781524	-0.421845837018044	-0.471244359867852
HGI48_RS01825	HGI48_RS01825	anaerobic ribonucleoside-triphosphate reductase	HGI48_RS01825 anaerobic ribonucleoside-triphosphate reductase	0.0622869771044431	-0.0616671520570706	-0.119260348316769	-0.0176637327199154	0.00660668560124622	0.0400817735701321	-0.0602525774128735	0.156257246857731	0.190732288729734	0.0585425794215234	-0.221622066345227	0.0954103938010343	0.20565012436015	-0.0929341237607704	0.0236207013765497	0.0596543756590515	-0.0517396370999632	-0.393306585910288	-0.267834682674794	-0.322234199334711	-0.209238481251435	-0.116060790285283	0.0160457081923699	-0.101691316027168	-0.270854788865182	-0.216726316098851	-0.236493622281654	-0.134745694109995	-0.0699455036013076	-0.279940909547119	-0.0553667312935369	-0.214429132104115	-0.154434649459085
HGI48_RS01830	HGI48_RS01830	homocysteine S-methyltransferase family protein	HGI48_RS01830 homocysteine S-methyltransferase family protein	-0.261519923169316	0.0939674068019268	0.111060196749399	-0.252606979520803	-0.0318855549036962	-0.116583113006569	0.0534048254532936	0.0982578907250774	0.0337388205902258	0.315904583947977	-0.0150566011678976	-0.486057709139956	0.176711655064194	-0.041596664005382	0.346898003805874	-0.45094144621257	-0.0794167224378113	-0.576336320934877	-0.340140155871455	-0.373235001897131	-0.556570364659961	0.195426002705387	0.113202817606321	-0.0137010353028402	0.232553090933835	-0.306665820381696	0.235676916847869	-0.671244646268539	0.0100703786603412	-0.201307027480838	0.0502558843076377	-0.0390852946823961	0.0618005259456518
HGI48_RS01835	HGI48_RS01835	ABC transporter substrate-binding protein	HGI48_RS01835 ABC transporter substrate-binding protein	-0.0495213941685355	0.153714318309909	-0.0810556930863504	-0.102408724729011	0.130822191822956	-0.0574735610539845	0.035196070138117	0.0774539401665996	0.046433135986863	-0.236963763367049	0.0211462022243405	-0.0749029350472261	0.115955297362653	-0.0555596486938141	0.0683142148735743	0.0202253734819819	-0.13866116588684	-0.272053840024618	0.0452457507023591	-0.150601632044687	-0.106756906552625	-0.184490548841859	0.129130154797234	0.0534097611198933	0.0235171704123827	-0.119779958624868	-0.0661088949103532	0.110088923795234	-0.114674619117045	-0.082355593946464	0.2653666510028	0.0361053992760541	0.067547163669567
HGI48_RS01840	HGI48_RS01840	ABC transporter permease	HGI48_RS01840 ABC transporter permease	0.113929581929007	-0.0342884432604617	0.206261922925286	0.133312936517929	0.407591663468505	0.218720428458079	0.177994819823845	-0.0835828886516407	0.186761153830427	0.066143456642068	0.0913553048331081	0.317888674570209	0.194083282445756	-0.139002977152512	-0.0531569400458485	-0.255339940343093	-0.0981953838465497	0.293937244386882	0.150192719009079	0.278598291559182	0.213080634161485	0.171678985869309	-0.0308611206882434	0.158211138836923	0.321682465654437	-0.181410210393739	0.258820020108818	-0.25186007557788	-0.0625949224788368	0.279345226760213	0.00735789116097529	-0.0262503315321951	-0.0369836026640824
HGI48_RS01845	HGI48_RS01845	ABC transporter permease	HGI48_RS01845 ABC transporter permease	0.26819794867995	-0.0112084527928458	-0.849308530814353	-0.204332873146419	-0.242835479316702	-0.0245183406811416	0.641658281245464	0.0344095701789101	0.0647103004573806	-0.630283263420096	0.42088222077366	0.548455754804098	-1.02295918753951	-0.22641889210507	0.0221043680871627	-1.2955018530596	0.0453029863060108	-1.01867086011925	-0.361754592687308	-1.245674692799	-2.25208587192326	0.162698294913362	0.178510542378156	0.104685312416278	-0.288385866887757	-0.110489155432246	-0.042127362377709	0.0763492556953239	-0.120396324149429	0.112856077686064	0.484268426900245	0.0786474261295251	0.196061265036275
HGI48_RS01850	HGI48_RS01850	ABC transporter ATP-binding protein	HGI48_RS01850 ABC transporter ATP-binding protein	-0.0848414754071872	-0.0044341440000476	0.180539505554194	-0.0223543827850949	0.10497899870019	0.0760143428848141	0.120180617869021	0.0108794109214412	-0.0485765427656664	0.119371639298726	0.152894754183599	-0.0781339297442858	0.304896853191986	-0.096635108961888	0.0229077522802246	0.231896145076373	-0.148851862627224	-0.120663720892648	0.134348434017441	0.333299837936014	-0.535015425217371	0.11419121551038	0.225244630458307	0.132623931276034	0.0364357765392949	-0.24303157310126	-0.173396724057501	-0.320937251820928	0.0652951021525794	-0.166561723682298	-0.329175194605209	-0.0479963112129134	0.173554701685329
HGI48_RS01855	HGI48_RS01855	proteasome-type protease	HGI48_RS01855 proteasome-type protease	-0.0478595918671607	-0.402319301751489	-0.377678381909422	-0.0157800731959704	-0.100799712764022	0.0520766116924074	0.0112689669454089	-0.0610413396134059	-0.209574538769905	-0.316013766847838	-0.273091426510295	-0.332169317576955	-0.317313317847399	-0.396921780693676	-0.00661617849613516	-0.501406908801003	-0.0505676835722468	-0.0842811251201867	-0.5591107194102	0.258227367629048	-0.327187880536927	-0.00240075644758075	-0.238334024432747	0.299764709191193	0.174952939925862	0.0653632305181111	0.0538423976012319	-0.0355772664437579	-0.03025110038507	-0.0312511212305793	-0.105173358952003	-0.0371106864647757	0.109417322911351
HGI48_RS01860	HGI48_RS01860	transglutaminase family protein	HGI48_RS01860 transglutaminase family protein	0.0897320314032207	0.0614466923526585	0.0640714279506773	0.0155246724867844	-0.155345964794666	0.00515072813977191	-0.0357532212416961	0.0348014883368363	0.181971391202203	0.0528905812508662	0.0108349205158282	0.178192968560698	0.14470681604373	0.00125165804655492	-0.198165691335212	0.057795866270735	-0.0828222515846417	0.250986488327791	-0.223240415574438	-0.0530060123539339	-0.0795936166490814	0.0579752587047082	0.0544201768472659	0.0236074347413904	-0.0585361009477423	-0.167620917142312	-0.0745557990912171	0.0612057819510096	-0.128218706144313	0.158489451697256	0.112610729878495	-0.0879437256615889	-0.0782088331360853
HGI48_RS01865	HGI48_RS01865	alpha-E domain-containing protein	HGI48_RS01865 alpha-E domain-containing protein	-0.0276763886124697	0.0696398088585996	-0.0134925715535901	-0.0026805027969441	-0.0154912397830854	-0.0347543529005567	0.0587523938816003	-0.0909920378337963	-0.272147997693303	-0.446630424706723	-0.278526662857797	0.143975017535607	-0.0963435268810071	0.0532222085876668	-0.14779807834002	0.0606298063750934	-0.044017341339081	-0.090914023054106	-0.278118919875298	0.154558253238614	0.254817468887732	0.0730581460856683	0.0620133237043139	0.138226114766249	0.218746114466398	-0.23628209543459	0.0530978466599832	0.0922832282392785	0.259673277707849	0.107490555827922	0.214571101166541	0.0830199994629308	-0.184979640486492
HGI48_RS01870	HGI48_RS01870	circularly permuted type 2 ATP-grasp protein	HGI48_RS01870 circularly permuted type 2 ATP-grasp protein	0.0104544990023612	0.103542778966042	-0.178277631049938	-0.0141477093265701	-0.0363721157004664	0.00294794781399321	0.0265638522180326	0.0341530705593822	-0.0644105559716199	0.0596211711042254	-0.00653450399482713	0.0234045949858117	0.00427030006845786	0.262002983044508	0.220905361974824	-0.0434621450808135	0.0118536788631325	-0.11637884317411	-0.158106424808612	0.0155018083367878	-0.136594524410537	-0.0659301139671031	0.0595717592335143	-0.164159836719829	-0.00148180970995004	0.0231412839524958	0.136582261172223	-0.00635122807836419	-0.0200451428138019	-0.00123878297665736	0.0116685212364831	-0.0888777678044925	0.0584497725143927
HGI48_RS01880	HGI48_RS01880	type II toxin-antitoxin system RelE/ParE family toxin	HGI48_RS01880 type II toxin-antitoxin system RelE/ParE family toxin	-0.0789361759634709	0.229713334541417	-0.014744928541675	0.0709499151950641	-0.379155593411241	-0.18577439878503	-0.221044332232697	0.0123441985459454	-0.0322504082092008	-0.172646855383949	-0.111745350313232	0.446294304315984	-0.065772794549749	0.0266190468067062	-0.243025325548724	-0.0329284827311533	-0.25812478078452	-0.458359189250491	0.5713420600417	-0.0374230688869732	-0.191461442370274	0.32269758374835	0.136193355276339	-0.120013519714244	0.250043814508595	0.267447223883496	0.132971716880551	-0.140807192393137	0.152505792217964	0.167298770398212	0.25034600152116	-0.05031338402403	0.265389677150661
HGI48_RS01895	HGI48_RS01895	aspartate carbamoyltransferase regulatory subunit	HGI48_RS01895 aspartate carbamoyltransferase regulatory subunit	0.219752463698323	0.0417584673670303	0.158167651412049	-0.403656628806003	-0.115401501861103	0.0507848985319694	0.373842838249332	-0.407875241877714	-1.0422919132647	-0.288517309647091	-0.117829862382214	0.0996615237837899	-1.06616406005132	0.215344378912683	-1.26347356291371	0.355402301030381	-0.0273293741539227	0.102348766747044	-0.682366790790187	-0.187092190366987	-0.370912699674621	-0.458054142585214	-0.155834857218303	0.202937435067851	0.428090698846982	-0.179890174222284	0.10903417437647	0.0231480812182573	0.173558016174273	0.0504414021157761	0.0107073958636559	0.0493650729288138	0.206178546216625
HGI48_RS01900	HGI48_RS01900	aspartate carbamoyltransferase	HGI48_RS01900 aspartate carbamoyltransferase	-0.19853721335231	0.0241035235507829	-0.0391218945388609	-0.208749693360497	-0.463173784355567	-0.174545468806776	-0.155725756096872	-0.25397103782613	-0.229742780128739	-0.117878056027922	-1.82905834195079	-2.05884174882319	-1.64254016126074	-1.87348438093845	-2.09430008954962	-2.04921840900604	-1.24704612755168	-1.25125384956137	-1.51213164271856	-0.628011760887679	-1.59953741115924	-1.10315260039926	-1.57713678011753	-1.89669445668669	-1.1352871420645	-1.30577215816775	-1.56572778208136	-1.24059031605973	-1.36417265221907	-1.43436462899644	-0.981727645725252	-1.29622518425801	-1.49129410716557
